11.58	7.74	-85.1	-70.55	-94.375	-99	-99	-99	-99	-99	-99	-44.575	-71.525	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-72.6	-99	-92.375	-98.025	-99	-78.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
37.46	7.8	-99	-92.575	-99	-99	-99	-99	-99	-99	-99	-66.825	-58.025	-99	-99	-99	-77.85	-94.3	-99	-99	-99	-99	-95.325	-99	-99	-87.9	-56.975	-99	-92.4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-97.525	-99	-99	-99	-99	-99	-99	-99	-99	-83.875	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
7.85	11.81	-74.05	-57.125	-83.8	-99	-99	-99	-98.65	-99	-99	-62.725	-67.475	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-96.8	-88.15	-99	-99	-79.875	-99	-99	-99	-99	-99	-99	-95.35	-96.775	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
16.38	7.85	-86.95	-72.775	-97	-99	-99	-99	-99	-99	-99	-52.325	-72.775	-99	-99	-97.425	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-72.4	-98.9	-91.95	-97.85	-99	-86.725	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
21.53	7.68	-96.75	-78.8	-99	-99	-99	-99	-99	-99	-99	-58.7	-64.55	-99	-99	-96	-96.375	-99	-96.625	-99	-99	-99	-99	-99	-99	-99	-67.3	-95.325	-91.55	-98.175	-99	-90.575	-99	-99	-99	-99	-99	-99	-98.05	-97.825	-99	-99	-99	-99	-99	-99	-99	-97.325	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
27.74	7.8	-99	-83.9	-99	-99	-99	-99	-99	-99	-99	-61.075	-59.475	-99	-99	-99	-95.025	-99	-99	-99	-99	-99	-99	-99	-99	-99	-68.525	-97.6	-93.175	-99	-99	-96.175	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-96.375	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
33.16	7.8	-99	-86.5	-99	-99	-99	-99	-99	-99	-99	-64.35	-60.35	-99	-99	-95.225	-80.725	-99	-99	-99	-98.025	-99	-99	-99	-99	-94.475	-61.55	-94.625	-92.025	-99	-99	-96.8	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-92.45	-99	-99	-97.425	-99	-99	-99	-99	-99	-99	-99	-99
10.56	5.59	-87.8	-75.475	-99	-99	-99	-99	-99	-99	-99	-53.075	-75.925	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-83.4	-85.875	-90.175	-99	-99	-76.6	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-96.75	-86.125	-99	-99	-99	-99	-99	-99	-99	-99	-99
10.34	1.24	-96.225	-79.825	-99	-99	-99	-99	-99	-99	-99	-56.375	-77.7	-97.175	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-88.375	-87.3	-86.5	-99	-99	-82.15	-99	-99	-99	-99	-99	-99	-94.675	-96.275	-99	-99	-99	-99	-99	-99	-99	-99	-95.425	-85	-99	-99	-99	-95.775	-99	-99	-99	-99	-99
14.58	3.39	-97.625	-77.525	-99	-99	-99	-99	-99	-99	-99	-53.6	-71.975	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-87.3	-86.05	-87.65	-99	-99	-81.7	-99	-99	-99	-99	-99	-99	-99	-98	-99	-99	-99	-99	-99	-99	-99	-99	-95.675	-86.525	-99	-99	-99	-99	-99	-99	-99	-99	-99
18.31	5.65	-99	-75.525	-99	-99	-99	-99	-99	-99	-99	-59.1	-72.8	-99	-99	-97.225	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-81.4	-93.3	-91.475	-99	-99	-90.55	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-97.3	-87.625	-99	-99	-99	-99	-99	-99	-99	-99	-99
18.08	2.26	-99	-79.175	-99	-99	-99	-99	-99	-99	-99	-59.525	-72.425	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-86.85	-87.9	-88.5	-99	-99	-87.15	-99	-99	-99	-99	-99	-99	-98.375	-96.975	-99	-99	-99	-99	-99	-99	-99	-99	-92.475	-86.15	-99	-99	-99	-99	-99	-99	-99	-99	-99
